order_id,customer_id,order_date,status,region_code
ORD01714,CUST0469,2024-11-26,Cancelled,North
ORD01715,CUST0152,2025-10-10,Placed,East
ORD01716,CUST0096,2025-09-20,Shipped,East
ORD01717,CUST0185,2026-05-13,Shipped,East
ORD01718,CUST0577,2025-01-12,Returned,South
ORD01719,CUST0598,2024-09-23,Placed,South
ORD01720,CUST0427,2025-06-02,Placed,South
ORD01721,CUST0511,2026-05-14,Placed,East
ORD01722,CUST0027,2025-08-27,Delivered,North
ORD01723,CUST0404,2025-08-01,Delivered,North
ORD01724,CUST0332,2026-05-18,Shipped,North
ORD01725,CUST0084,2025-01-02,Cancelled,West
ORD01726,CUST0465,2025-10-20,Delivered,North
ORD01727,CUST0338,2025-07-20,Placed,West
ORD01728,CUST0333,2026-04-29,Returned,South
ORD01729,CUST0217,2025-07-12,Placed,East
ORD01730,CUST0331,2025-02-19,Placed,North
ORD01731,CUST0561,2024-07-29,Returned,West
ORD01732,CUST0095,2026-02-05,Cancelled,East
ORD01733,CUST0183,2025-06-15,Shipped,West
ORD01735,CUST0167,2026-05-26,Cancelled,West
ORD01737,CUST0306,2025-01-26,Cancelled,West
ORD01738,CUST0318,2025-03-29,Returned,South
ORD01739,CUST0368,2025-06-20,Placed,East
ORD01740,CUST0525,2025-10-11,Shipped,West
ORD01741,CUST0457,2025-01-06,Cancelled,West
ORD01742,CUST0275,2026-06-10,Returned,West
ORD01743,CUST0093,2026-07-08,Cancelled,East
ORD01744,CUST0191,2025-10-20,Cancelled,West
ORD01745,CUST0096,2024-11-10,Placed,East
ORD01746,CUST0475,2026-06-27,Shipped,South
ORD01747,CUST0508,2025-10-06,Returned,North
ORD01748,CUST0298,2026-06-15,Cancelled,West
ORD01749,CUST0082,2024-07-21,Cancelled,East
ORD01750,CUST0153,2025-06-07,Shipped,East
ORD01751,CUST0255,2024-08-21,Returned,West
ORD01752,CUST0303,2024-08-18,Returned,North
ORD01753,CUST0565,2025-07-18,Placed,North
ORD01754,CUST0526,2026-02-07,Placed,West
ORD01755,CUST0423,2026-03-06,Placed,West
ORD01756,CUST0583,2025-08-13,Delivered,East
ORD01757,CUST0261,2024-08-13,Returned,North
ORD01758,CUST0516,2025-06-13,Placed,North
ORD01759,CUST0474,2025-09-03,Shipped,South
ORD01760,CUST0403,2025-05-20,Placed,North
ORD01761,CUST0427,2025-07-25,Delivered,East
ORD01762,CUST0466,2026-04-07,Cancelled,East
ORD01763,CUST0350,2026-03-29,Shipped,South
ORD01764,CUST0190,2026-01-10,Placed,East
ORD01765,CUST0109,2026-04-16,Cancelled,North
ORD01766,CUST0006,2024-10-02,Cancelled,North
ORD01767,CUST0014,2025-07-04,Shipped,West
ORD01768,CUST0472,2025-08-06,Cancelled,West
ORD01769,CUST0311,2025-01-20,Returned,East
ORD01770,CUST0405,2024-09-20,Delivered,North
ORD01771,CUST0129,2025-09-24,Shipped,North
ORD01772,CUST0196,2026-02-22,Placed,North
ORD01773,CUST0193,2024-07-27,Placed,South
ORD01774,CUST0493,2026-01-07,Shipped,South
ORD01776,CUST0089,2025-05-29,Delivered,West
ORD01777,CUST0152,2025-01-03,Cancelled,West
ORD01778,CUST0023,2024-10-29,Placed,South
ORD01779,CUST0157,2025-04-22,Cancelled,West
ORD01780,CUST0483,2025-03-04,Placed,West
ORD01781,CUST0600,2025-01-19,Shipped,South
ORD01782,CUST0302,2025-12-03,Returned,West
ORD01783,CUST0053,2024-09-26,Delivered,North
ORD01784,CUST0106,2024-07-30,Cancelled,West
ORD01785,CUST0508,2025-07-25,Returned,East
ORD01786,CUST0038,2025-12-19,Cancelled,West
ORD01787,CUST0498,2025-03-11,Returned,West
ORD01788,CUST0238,2024-11-20,Placed,North
ORD01789,CUST0433,2026-01-15,Returned,East
ORD01790,CUST0567,2025-07-09,Placed,East
ORD01791,CUST0428,2026-05-15,Cancelled,North
ORD01792,CUST0507,2025-10-04,Returned,East
ORD01793,CUST0460,2026-02-18,Cancelled,North
ORD01794,CUST0166,2025-10-14,Delivered,South
ORD01795,CUST0481,2024-08-05,Delivered,West
ORD01796,CUST0238,2025-07-06,Returned,South
ORD01797,CUST0348,2025-07-13,Returned,West
ORD01798,CUST0135,2026-03-09,Delivered,West
ORD01799,CUST0427,2024-11-02,Delivered,West
ORD01800,CUST0166,2026-05-28,Returned,South
ORD01801,CUST0290,2026-01-15,Placed,West
ORD01802,CUST0133,2025-05-28,Shipped,South
ORD01803,CUST0161,2024-12-08,Returned,West
ORD01804,CUST0104,2026-03-23,Cancelled,West
ORD01805,CUST0311,2026-05-25,Shipped,South
ORD01806,CUST0571,2025-05-01,Placed,North
ORD01807,CUST0368,2025-11-16,Delivered,East
ORD01808,CUST0163,2025-07-13,Shipped,North
ORD01809,CUST0066,2026-01-15,Delivered,West
ORD01810,CUST0117,2025-11-21,Returned,South
ORD01811,CUST0124,2024-07-19,Returned,South
ORD01812,CUST0499,2026-05-17,Delivered,East
ORD01813,CUST0364,2025-11-17,Placed,East
ORD01814,CUST0155,2024-09-10,Returned,North
ORD01816,CUST0114,2026-06-11,Placed,North
ORD01817,CUST0576,2026-01-05,Placed,North
ORD01818,CUST0172,2025-04-02,Placed,South
ORD01819,CUST0371,2025-09-03,Shipped,East
ORD01820,CUST0453,2024-08-12,Returned,West
ORD01821,CUST0102,2025-03-05,Shipped,East
ORD01822,CUST0343,2025-06-13,Shipped,North
ORD01823,CUST0207,2026-02-22,Cancelled,West
ORD01824,CUST0007,2025-02-12,Shipped,West
ORD01825,CUST0350,2026-01-11,Delivered,South
ORD01826,CUST0088,2025-11-05,Delivered,East
ORD01827,CUST0425,2025-09-12,Delivered,South
ORD01828,CUST0156,2025-10-07,Returned,West
ORD01829,CUST0234,2026-03-27,Shipped,West
ORD01830,CUST0424,2024-12-25,Cancelled,West
ORD01831,CUST0529,2026-03-21,Delivered,North
ORD01832,CUST0454,2025-12-31,Shipped,North
ORD01833,CUST0530,2024-09-18,Placed,North
ORD01835,CUST0169,2026-06-02,Cancelled,North
ORD01836,CUST0403,2025-04-04,Placed,South
ORD01837,CUST0589,2026-02-09,Placed,East
ORD01838,CUST0430,2026-07-12,Cancelled,East
ORD01839,CUST0322,2024-08-29,Delivered,North
ORD01840,CUST0287,2025-08-21,Returned,South
ORD01841,CUST0414,2026-06-24,Cancelled,South
ORD01842,CUST0558,2025-12-24,Returned,West
ORD01843,CUST0354,2025-04-26,Cancelled,South
ORD01844,CUST0309,2026-06-07,Placed,North
ORD01845,CUST0551,2024-08-27,Delivered,West
ORD01846,CUST0130,2024-10-12,Returned,East
ORD01847,CUST0219,2025-05-11,Placed,East
ORD01848,CUST0534,2025-04-27,Delivered,South
ORD01849,CUST0024,2025-07-14,Placed,East
ORD01850,CUST0248,2025-11-10,Delivered,West
ORD01851,CUST0518,2024-08-18,Placed,North
ORD01852,CUST0382,2025-04-27,Delivered,East
ORD01854,CUST0460,2024-12-01,Delivered,North
ORD01855,CUST0465,2025-12-03,Delivered,South
ORD01856,CUST0596,2025-09-25,Returned,South
ORD01857,CUST0359,2026-01-16,Delivered,East
ORD01858,CUST0587,2024-09-08,Shipped,West
ORD01859,CUST0533,2025-09-26,Shipped,North
ORD01860,CUST0336,2026-01-19,Returned,South
ORD01861,CUST0370,2026-03-10,Cancelled,North
ORD01862,CUST0151,2024-12-24,Cancelled,West
ORD01863,CUST0084,2024-11-02,Placed,North
ORD01864,CUST0436,2025-04-04,Shipped,West
ORD01865,CUST0220,2025-01-19,Cancelled,North
ORD01866,CUST0379,2025-09-10,Returned,West
ORD01867,CUST0573,2024-10-14,Returned,West
ORD01868,CUST0271,2025-12-04,Returned,West
ORD01869,CUST0434,2025-07-24,Cancelled,West
ORD01870,CUST0427,2026-02-10,Shipped,South
ORD01871,CUST0518,2026-07-17,Shipped,West
ORD01872,CUST0469,2026-02-22,Shipped,North
ORD01873,CUST0218,2025-10-11,Cancelled,West
ORD01875,CUST0122,2026-01-14,Returned,West
ORD01877,CUST0586,2026-02-23,Delivered,North
ORD01878,CUST0536,2026-02-16,Shipped,North
ORD01879,CUST0381,2026-02-28,Delivered,East
ORD01880,CUST0311,2025-01-09,Delivered,West
ORD01881,CUST0029,2025-03-23,Shipped,South
ORD01882,CUST0432,2025-04-17,Placed,East
ORD01883,CUST0291,2026-06-15,Shipped,South
ORD01884,CUST0501,2025-02-10,Placed,North
ORD01886,CUST0046,2025-12-28,Cancelled,West
ORD01887,CUST0587,2025-06-11,Delivered,West
ORD01888,CUST0346,2025-02-18,Cancelled,West
ORD01889,CUST0136,2024-08-29,Shipped,West
ORD01890,CUST0461,2024-09-05,Cancelled,South
ORD01891,CUST0334,2025-05-03,Placed,West
ORD01892,CUST0397,2025-04-12,Shipped,West
ORD01893,CUST0348,2025-07-04,Returned,North
ORD01894,CUST0454,2025-07-30,Delivered,North
ORD01895,CUST0170,2025-08-11,Placed,East
ORD01896,CUST0575,2025-08-31,Placed,North
ORD01897,CUST0198,2026-04-23,Returned,North
ORD01898,CUST0584,2024-10-21,Returned,South
ORD01899,CUST0488,2025-07-18,Returned,North
ORD01900,CUST0124,2026-01-20,Returned,South
ORD01901,CUST0020,2025-09-04,Delivered,South
ORD01902,CUST0252,2025-12-26,Returned,West
ORD01903,CUST0087,2026-04-20,Returned,East
ORD01904,CUST0412,2025-09-04,Returned,North
ORD01905,CUST0504,2026-06-16,Placed,East
ORD01907,CUST0025,2025-07-04,Returned,East
ORD01908,CUST0392,2025-11-12,Delivered,North
ORD01910,CUST0293,2026-03-31,Shipped,South
ORD01911,CUST0262,2025-12-22,Placed,South
ORD01912,CUST0315,2026-01-07,Cancelled,South
ORD01913,CUST0061,2026-04-07,Returned,East
ORD01914,CUST0186,2026-07-18,Placed,North
ORD01915,CUST0306,2026-06-03,Cancelled,North
ORD01916,CUST0328,2024-09-06,Shipped,West
ORD01917,CUST0332,2024-12-11,Delivered,West
ORD01918,CUST0124,2026-06-10,Placed,South
ORD01919,CUST0246,2026-06-04,Returned,South
ORD01920,CUST0505,2025-07-08,Returned,West
ORD01921,CUST0118,2024-09-23,Delivered,North
ORD01922,CUST0326,2024-09-18,Cancelled,West
ORD01923,CUST0068,2025-05-17,Cancelled,North
ORD01924,CUST0418,2026-06-15,Shipped,North
ORD01925,CUST0276,2024-12-03,Returned,North
ORD01926,CUST0253,2025-02-26,Returned,South
ORD01927,CUST0312,2024-09-15,Returned,West
ORD01928,CUST0457,2024-10-10,Placed,South
ORD01929,CUST0146,2024-11-22,Delivered,South
ORD01930,CUST0252,2025-02-17,Returned,West
ORD01932,CUST0002,2026-01-10,Cancelled,East
ORD01933,CUST0172,2024-11-09,Placed,North
ORD01934,CUST0494,2025-08-07,Delivered,East
ORD01935,CUST0390,2024-11-11,Delivered,South
ORD01936,CUST0600,2026-05-28,Returned,East
ORD01937,CUST0047,2024-12-23,Shipped,North
ORD01938,CUST0308,2025-08-26,Placed,West
ORD01939,CUST0126,2025-11-17,Shipped,East
ORD01941,CUST0351,2025-03-02,Delivered,West
ORD01942,CUST0280,2025-06-06,Shipped,East
ORD01943,CUST0350,2025-12-30,Shipped,West
ORD01944,CUST0337,2025-09-11,Placed,South
ORD01945,CUST0003,2026-07-11,Returned,West
ORD01946,CUST0005,2024-10-28,Placed,South
ORD01947,CUST0424,2025-07-21,Returned,West
ORD01948,CUST0403,2025-04-13,Returned,North
ORD01949,CUST0080,2025-06-09,Returned,North
ORD01950,CUST0456,2025-06-27,Placed,East
ORD01951,CUST0386,2026-02-10,Returned,East
ORD01952,CUST0397,2025-11-30,Shipped,North
ORD01953,CUST0128,2024-08-03,Cancelled,East
ORD01954,CUST0198,2025-03-01,Cancelled,North
ORD01955,CUST0227,2024-12-11,Placed,East
ORD01956,CUST0367,2024-09-04,Shipped,North
ORD01957,CUST0311,2024-08-04,Shipped,South
ORD01958,CUST0506,2026-05-26,Delivered,North
ORD01959,CUST0288,2026-04-01,Cancelled,South
ORD01960,CUST0008,2025-01-14,Shipped,West
ORD01961,CUST0114,2026-04-27,Delivered,West
ORD01962,CUST0175,2025-08-25,Returned,South
ORD01963,CUST0580,2025-11-30,Returned,South
ORD01964,CUST0067,2025-04-04,Returned,South
ORD01965,CUST0067,2025-06-02,Shipped,East
ORD01966,CUST0584,2025-10-10,Shipped,East
ORD01967,CUST0197,2025-04-10,Placed,East
ORD01968,CUST0574,2025-12-09,Cancelled,North
ORD01969,CUST0438,2025-12-01,Placed,East
ORD01970,CUST0443,2026-03-21,Cancelled,East
ORD01971,CUST0125,2025-03-28,Returned,West
ORD01972,CUST0508,2025-07-30,Delivered,North
ORD01973,CUST0230,2025-10-21,Placed,East
ORD01974,CUST0431,2025-12-17,Returned,West
ORD01975,CUST0324,2026-01-10,Placed,West
ORD01976,CUST0200,2025-09-02,Delivered,North
ORD01977,CUST0586,2026-05-02,Placed,South
ORD01978,CUST0434,2025-09-17,Placed,South
ORD01979,CUST0202,2025-06-28,Shipped,East
ORD01980,CUST0319,2025-07-08,Placed,North
ORD01981,CUST0029,2025-03-11,Cancelled,West
ORD01982,CUST0025,2025-10-01,Returned,East
ORD01983,CUST0257,2024-10-28,Shipped,North
ORD01984,CUST0485,2026-06-15,Shipped,East
ORD01985,CUST0056,2026-03-23,Delivered,South
ORD01986,CUST0075,2025-03-13,Returned,West
ORD01987,CUST0098,2024-11-28,Cancelled,North
ORD01988,CUST0088,2026-03-23,Placed,North
ORD01989,CUST0387,2025-02-04,Delivered,North
ORD01990,CUST0131,2025-01-10,Placed,West
ORD01991,CUST0057,2025-07-29,Delivered,West
ORD01992,CUST0068,2025-05-02,Placed,North
ORD01993,CUST0573,2025-02-26,Placed,East
ORD01994,CUST0391,2026-03-07,Cancelled,North
ORD01995,CUST0421,2026-05-05,Shipped,North
ORD01996,CUST0465,2024-08-23,Cancelled,West
ORD01997,CUST0439,2024-11-10,Returned,North
ORD01998,CUST0348,2025-04-18,Placed,West
ORD01999,CUST0530,2025-02-23,Delivered,South
ORD02000,CUST0111,2025-07-07,Placed,North
ORD02001,CUST0070,2024-11-24,Returned,South
ORD02002,CUST0587,2025-11-10,Shipped,East
ORD02003,CUST0364,2026-07-05,Cancelled,West
ORD02004,CUST0456,2024-11-19,Shipped,South
ORD02005,CUST0141,2026-01-21,Placed,North
ORD02006,CUST0131,2025-09-06,Delivered,West
ORD02007,CUST0526,2025-02-24,Delivered,East
ORD02008,CUST0598,2024-12-06,Returned,South
ORD02009,CUST0151,2024-12-01,Cancelled,East
ORD02010,CUST0352,2026-04-30,Delivered,East
ORD02012,CUST0059,2026-01-07,Shipped,North
ORD02013,CUST0433,2026-06-20,Delivered,South
ORD02014,CUST0206,2025-12-17,Shipped,North
ORD02015,CUST0350,2026-03-27,Shipped,West
ORD02016,CUST0479,2024-11-14,Returned,East
ORD02017,CUST0593,2024-11-20,Returned,East
ORD02018,CUST0307,2025-01-18,Cancelled,East
ORD02019,CUST0167,2024-10-16,Placed,West
ORD02020,CUST0044,2024-08-18,Cancelled,South
ORD02021,CUST0004,2025-03-20,Shipped,South
ORD02022,CUST0478,2025-10-07,Returned,South
ORD02023,CUST0245,2024-10-24,Cancelled,East
ORD02024,CUST0385,2025-06-25,Shipped,West
ORD02025,CUST0189,2025-02-05,Placed,East
ORD02026,CUST0011,2025-05-01,Placed,East
ORD02027,CUST0031,2024-12-08,Returned,North
ORD02028,CUST0146,2024-12-24,Delivered,West
ORD02029,CUST0200,2025-09-27,Returned,East
ORD02030,CUST0045,2026-01-18,Placed,South
ORD02031,CUST0203,2024-08-13,Delivered,South
ORD02032,CUST0225,2025-12-16,Delivered,South
ORD02033,CUST0348,2025-03-21,Returned,South
ORD02035,CUST0181,2024-11-09,Delivered,North
ORD02036,CUST0022,2025-05-03,Shipped,West
ORD02037,CUST0114,2025-07-01,Delivered,South
ORD02038,CUST0313,2025-09-10,Cancelled,South
ORD02039,CUST0379,2024-11-21,Delivered,South
ORD02040,CUST0540,2025-09-05,Returned,West
ORD02041,CUST0067,2025-03-09,Placed,South
ORD02042,CUST0134,2024-10-20,Shipped,South
ORD02043,CUST0546,2026-07-02,Cancelled,East
ORD02044,CUST0326,2024-08-06,Returned,West
ORD02045,CUST0251,2025-05-28,Placed,South
ORD02046,CUST0549,2026-07-11,Delivered,South
ORD02047,CUST0336,2025-08-09,Shipped,North
ORD02048,CUST0287,2026-03-06,Shipped,West
ORD02050,CUST0067,2025-07-08,Shipped,West
ORD02051,CUST0522,2026-07-08,Delivered,West
ORD02052,CUST0532,2025-03-23,Cancelled,South
ORD02053,CUST0330,2024-11-16,Delivered,West
ORD02054,CUST0507,2024-07-21,Cancelled,East
ORD02055,CUST0596,2026-02-11,Cancelled,North
ORD02056,CUST0213,2025-09-15,Shipped,South
ORD02057,CUST0463,2025-08-16,Shipped,West
ORD02058,CUST0224,2025-04-01,Delivered,West
ORD02059,CUST0387,2025-12-02,Returned,South
ORD02060,CUST0384,2026-01-16,Delivered,North
ORD02061,CUST0138,2025-03-04,Placed,East
ORD02062,CUST0456,2025-07-21,Returned,East
ORD02063,CUST0236,2026-06-13,Returned,North
ORD02064,CUST0477,2025-02-28,Returned,East
ORD02065,CUST0437,2026-02-23,Cancelled,West
ORD02066,CUST0443,2025-10-06,Cancelled,East
ORD02067,CUST0510,2025-12-17,Delivered,East
ORD02068,CUST0392,2024-11-09,Placed,South
ORD02069,CUST0453,2026-03-31,Shipped,East
ORD02070,CUST0078,2025-09-30,Delivered,North
ORD02071,CUST0302,2026-02-03,Returned,North
ORD02072,CUST0284,2026-06-22,Shipped,North
ORD02073,CUST0122,2026-07-04,Placed,East
ORD02074,CUST0040,2025-06-26,Returned,South
ORD02075,CUST0342,2025-04-07,Shipped,East
ORD02076,CUST0257,2026-01-04,Delivered,East
ORD02077,CUST0196,2024-10-13,Returned,South
ORD02078,CUST0557,2026-02-06,Delivered,North
ORD02079,CUST0307,2025-07-25,Delivered,East
ORD02080,CUST0414,2026-06-17,Cancelled,North
ORD02081,CUST0484,2024-08-18,Returned,South
ORD02082,CUST0408,2024-11-03,Shipped,South
ORD02083,CUST0215,2025-12-26,Cancelled,South
ORD02084,CUST0529,2025-09-18,Returned,West
ORD02086,CUST0321,2025-03-14,Shipped,West
ORD02087,CUST0428,2024-08-06,Shipped,West
ORD02088,CUST0461,2025-05-25,Returned,North
ORD02089,CUST0384,2025-11-09,Shipped,South
ORD02090,CUST0313,2026-05-02,Placed,West
ORD02091,CUST0364,2025-01-05,Delivered,South
ORD02092,CUST0430,2025-06-29,Cancelled,West
ORD02093,CUST0551,2025-04-21,Delivered,East
ORD02094,CUST0024,2024-09-27,Returned,North
ORD02095,CUST0143,2025-03-28,Shipped,East
ORD02096,CUST0582,2024-08-29,Returned,West
ORD02097,CUST0391,2025-11-02,Shipped,West
ORD02098,CUST0066,2025-11-28,Returned,West
ORD02099,CUST0193,2024-12-16,Cancelled,North
ORD02100,CUST0337,2025-10-14,Returned,West
ORD02101,CUST0312,2025-08-30,Placed,South
ORD02102,CUST0107,2025-01-06,Returned,South
ORD02103,CUST0033,2026-03-16,Returned,West
ORD02104,CUST0028,2026-07-14,Shipped,South
ORD02106,CUST0211,2025-02-18,Shipped,East
ORD02107,CUST0537,2024-12-17,Placed,West
ORD02108,CUST0059,2024-08-04,Delivered,North
ORD02109,CUST0176,2024-09-20,Delivered,West
ORD02110,CUST0401,2025-09-09,Shipped,North
ORD02111,CUST0133,2026-05-08,Returned,West
ORD02112,CUST0490,2025-06-28,Placed,West
ORD02113,CUST0212,2025-12-25,Shipped,South
ORD02114,CUST0318,2025-12-21,Cancelled,West
ORD02115,CUST0163,2024-09-23,Returned,East
ORD02116,CUST0208,2025-08-19,Returned,West
ORD02117,CUST0283,2025-05-20,Shipped,North
ORD02118,CUST0147,2024-12-16,Cancelled,North
ORD02119,CUST0409,2025-08-02,Returned,South
ORD02120,CUST0539,2025-03-21,Delivered,West
ORD02121,CUST0472,2025-10-29,Cancelled,North
ORD02122,CUST0094,2025-10-30,Delivered,West
ORD02123,CUST0356,2025-08-19,Delivered,West
ORD02124,CUST0180,2024-08-30,Cancelled,South
ORD02125,CUST0184,2026-06-23,Returned,West
ORD02126,CUST0469,2025-12-17,Cancelled,South
ORD02127,CUST0583,2025-04-24,Placed,West
ORD02128,CUST0045,2025-05-22,Shipped,South
ORD02129,CUST0281,2024-11-09,Returned,East
ORD02131,CUST0422,2026-05-12,Returned,North
ORD02132,CUST0378,2025-06-15,Placed,North
ORD02133,CUST0517,2025-05-01,Delivered,West
ORD02134,CUST0462,2025-05-13,Shipped,East
ORD02135,CUST0213,2025-05-03,Returned,North
ORD02136,CUST0474,2024-07-27,Placed,North
ORD02137,CUST0473,2025-02-24,Cancelled,East
ORD02138,CUST0409,2025-04-11,Shipped,West
ORD02139,CUST0039,2025-04-16,Placed,East
ORD02140,CUST0118,2025-03-14,Shipped,East
ORD02141,CUST0476,2025-06-29,Cancelled,West
ORD02142,CUST0070,2026-05-28,Placed,South
ORD02143,CUST0449,2025-09-26,Shipped,West
ORD02144,CUST0286,2024-09-24,Shipped,South
ORD02145,CUST0019,2025-01-01,Returned,North
ORD02146,CUST0182,2026-02-03,Delivered,North
ORD02147,CUST0548,2026-06-07,Cancelled,South
ORD02148,CUST0080,2025-06-28,Placed,East
ORD02149,CUST0158,2026-02-13,Cancelled,East
ORD02150,CUST0183,2025-06-05,Shipped,North
ORD02151,CUST0546,2026-04-03,Shipped,West
ORD02152,CUST0049,2025-06-26,Returned,North
ORD02153,CUST0400,2025-02-27,Delivered,West
ORD02154,CUST0054,2024-11-22,Returned,North
ORD02155,CUST0050,2026-04-04,Cancelled,South
ORD02156,CUST0256,2026-02-03,Delivered,South
ORD02157,CUST0205,2026-06-15,Placed,North
ORD02158,CUST0432,2025-06-12,Placed,North
ORD02159,CUST0346,2026-02-03,Shipped,North
ORD02160,CUST0226,2026-06-14,Placed,South
ORD02161,CUST0172,2025-06-04,Placed,West
ORD02162,CUST0525,2024-11-03,Placed,East
ORD02163,CUST0331,2026-04-27,Returned,South
ORD02164,CUST0213,2025-10-17,Returned,West
ORD02165,CUST0439,2025-10-25,Placed,South
ORD02166,CUST0219,2024-09-22,Placed,East
ORD02167,CUST0332,2024-11-06,Shipped,North
ORD02168,CUST0412,2024-12-26,Delivered,North
ORD02170,CUST0226,2025-07-21,Placed,East
ORD02171,CUST0378,2026-05-22,Placed,North
ORD02172,CUST0224,2025-08-30,Cancelled,East
ORD02173,CUST0512,2025-04-04,Placed,South
ORD02174,CUST0258,2024-09-07,Placed,East
ORD02176,CUST0180,2025-10-19,Delivered,West
ORD02177,CUST0070,2026-02-25,Delivered,North
ORD02178,CUST0600,2025-05-05,Cancelled,West
ORD02179,CUST0524,2024-09-24,Shipped,North
ORD02180,CUST0239,2024-07-23,Placed,North
ORD02181,CUST0317,2025-06-01,Shipped,West
ORD02182,CUST0250,2025-11-26,Returned,North
ORD02183,CUST0062,2026-06-28,Shipped,East
ORD02184,CUST0511,2025-02-15,Delivered,South
ORD02185,CUST0156,2025-06-04,Cancelled,South
ORD02186,CUST0039,2024-11-30,Shipped,West
ORD02187,CUST0337,2025-09-22,Shipped,East
ORD02188,CUST0326,2025-07-11,Placed,West
ORD02189,CUST0296,2026-01-20,Placed,South
ORD02190,CUST0340,2025-10-02,Delivered,South
ORD02191,CUST0211,2026-02-24,Returned,North
ORD02192,CUST0255,2026-06-28,Shipped,West
ORD02193,CUST0534,2024-11-01,Delivered,South
ORD02194,CUST0453,2024-12-19,Placed,North
ORD02195,CUST0504,2024-12-09,Placed,South
ORD02196,CUST0054,2026-04-25,Shipped,South
ORD02197,CUST0129,2025-05-10,Placed,South
ORD02198,CUST0563,2025-02-27,Shipped,South
ORD02199,CUST0520,2025-09-21,Placed,West
ORD02200,CUST0479,2025-08-03,Delivered,South
ORD02201,CUST0203,2024-08-19,Shipped,West
ORD02202,CUST0181,2026-04-18,Returned,South
ORD02203,CUST0311,2026-04-20,Delivered,West
ORD02204,CUST0207,2025-03-09,Delivered,West
ORD02205,CUST0082,2026-04-27,Delivered,West
ORD02206,CUST0387,2025-10-15,Shipped,West
ORD02207,CUST0452,2025-03-11,Cancelled,West
ORD02208,CUST0160,2025-08-05,Cancelled,North
ORD02209,CUST0391,2025-09-25,Cancelled,North
ORD02210,CUST0308,2026-02-12,Returned,South
ORD02211,CUST0567,2025-07-12,Shipped,East
ORD02212,CUST0390,2025-01-08,Cancelled,East
ORD02213,CUST0465,2024-08-07,Delivered,West
ORD02214,CUST0576,2026-03-24,Returned,West
ORD02215,CUST0074,2024-07-19,Delivered,South
ORD02216,CUST0481,2024-11-14,Shipped,South
ORD02217,CUST0195,2025-02-07,Placed,North
ORD02218,CUST0513,2025-03-08,Delivered,West
ORD02219,CUST0415,2025-11-27,Cancelled,West
ORD02220,CUST0383,2026-04-26,Cancelled,West
ORD02221,CUST0316,2025-11-24,Returned,North
ORD02222,CUST0419,2025-07-20,Placed,North
ORD02223,CUST0395,2024-10-22,Returned,South
ORD02225,CUST0357,2025-12-17,Returned,West
ORD02226,CUST0378,2026-06-11,Placed,West
ORD02227,CUST0435,2025-02-26,Shipped,South
ORD02228,CUST0490,2025-06-07,Placed,East
ORD02229,CUST0029,2024-12-04,Shipped,East
ORD02230,CUST0467,2025-08-04,Shipped,East
ORD02231,CUST0254,2026-06-22,Returned,South
ORD02232,CUST0013,2026-01-03,Placed,North
ORD02233,CUST0394,2025-11-30,Cancelled,North
ORD02235,CUST0170,2024-08-09,Cancelled,East
ORD02236,CUST0310,2024-10-18,Returned,West
ORD02239,CUST0147,2025-08-04,Delivered,South
ORD02240,CUST0408,2024-09-07,Delivered,North
ORD02241,CUST0173,2025-10-26,Cancelled,North
ORD02243,CUST0538,2025-04-24,Cancelled,East
ORD02244,CUST0442,2025-10-12,Shipped,South
ORD02245,CUST0384,2025-07-26,Shipped,South
ORD02247,CUST0515,2025-06-21,Placed,West
ORD02248,CUST0581,2026-05-23,Shipped,South
ORD02249,CUST0206,2025-02-03,Placed,South
ORD02250,CUST0197,2025-11-17,Delivered,West
ORD02251,CUST0452,2026-01-01,Returned,North
ORD02252,CUST0171,2025-07-22,Placed,East
ORD02253,CUST0088,2026-01-08,Cancelled,North
ORD02255,CUST0031,2024-10-18,Returned,South
ORD02256,CUST0490,2025-05-03,Cancelled,North
ORD02257,CUST0010,2025-08-20,Placed,East
ORD02258,CUST0008,2026-02-07,Returned,North
ORD02259,CUST0100,2025-10-07,Shipped,North
ORD02260,CUST0385,2024-07-31,Returned,East
ORD02261,CUST0498,2026-05-05,Cancelled,East
ORD02262,CUST0440,2025-02-04,Delivered,East
ORD02263,CUST0352,2024-11-21,Delivered,South
ORD02264,CUST0370,2025-10-12,Cancelled,West
ORD02265,CUST0059,2024-09-01,Delivered,East
ORD02266,CUST0103,2024-11-08,Placed,West
ORD02267,CUST0412,2025-03-23,Shipped,North
ORD02268,CUST0126,2025-07-11,Returned,East
ORD02269,CUST0255,2026-05-31,Delivered,West
ORD02270,CUST0487,2026-01-07,Returned,West
ORD02271,CUST0193,2024-10-31,Placed,East
ORD02272,CUST0018,2025-04-21,Delivered,North
ORD02273,CUST0334,2024-11-21,Cancelled,South
ORD02274,CUST0497,2024-08-28,Cancelled,North
ORD02275,CUST0357,2025-02-14,Cancelled,West
ORD02276,CUST0103,2025-04-24,Cancelled,East
ORD02277,CUST0200,2025-06-08,Shipped,North
ORD02278,CUST0131,2025-11-24,Cancelled,North
ORD02279,CUST0309,2026-06-26,Returned,West
ORD02280,CUST0173,2025-04-20,Cancelled,North
ORD02281,CUST0494,2024-08-24,Returned,South
ORD02282,CUST0250,2025-02-28,Shipped,South
ORD02283,CUST0092,2025-03-01,Placed,West
