item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM07446,ORD01046,PROD0503,1,3927.92,20
ITEM07447,ORD02625,PROD0248,4,4893.49,20
ITEM07448,ORD02043,PROD0507,3,1430.2,25
ITEM07449,ORD00782,PROD0446,2,3202.1,0
ITEM07450,ORD02127,PROD0308,3,2325.32,0
ITEM07451,ORD02781,PROD0559,2,7857.13,10
ITEM07453,ORD00602,PROD0019,1,3442.37,10
ITEM07454,ORD00429,PROD0324,5,5829.47,10
ITEM07455,ORD00680,PROD0494,3,3653.72,20
ITEM07456,ORD02024,PROD0102,3,5195.83,25
ITEM07457,ORD00918,PROD0198,2,704.81,25
ITEM07458,ORD01827,PROD0588,2,709.18,25
ITEM07459,ORD00874,PROD0306,4,2736.32,15
ITEM07461,ORD01478,PROD0052,2,1033.59,0
ITEM07462,ORD00084,PROD0045,2,4064.89,15
ITEM07463,ORD01261,PROD0577,3,7119.27,20
ITEM07466,ORD00219,PROD0432,2,900.1,25
ITEM07468,ORD02450,PROD0214,2,5881.95,15
ITEM07469,ORD02596,PROD0590,2,5715.0,15
ITEM07470,ORD01176,PROD0395,2,1555.04,20
ITEM07471,ORD02771,PROD0488,3,1676.31,0
ITEM07473,ORD02208,PROD0504,2,6895.07,0
ITEM07474,ORD01821,PROD0333,4,4880.35,25
ITEM07476,ORD01097,PROD0118,5,5695.87,15
ITEM07477,ORD02703,PROD0277,3,7757.22,20
ITEM07478,ORD02670,PROD0394,2,5119.01,25
ITEM07479,ORD00830,PROD0567,3,199.79,20
ITEM07480,ORD02936,PROD0145,4,3657.03,25
ITEM07481,ORD00305,PROD0364,4,6851.72,5
ITEM07482,ORD02727,PROD0424,5,2751.59,25
ITEM07483,ORD01822,PROD0061,3,5440.16,20
ITEM07484,ORD00640,PROD0358,1,5223.56,0
ITEM07485,ORD00126,PROD0197,1,5276.29,15
ITEM07486,ORD01856,PROD0134,1,3893.37,20
ITEM07487,ORD00432,PROD0281,3,6655.07,10
ITEM07488,ORD01697,PROD0440,1,5011.04,15
ITEM07490,ORD02949,PROD0341,1,5773.58,5
ITEM07491,ORD01115,PROD0002,1,157.92,5
ITEM07492,ORD01607,PROD0381,3,3710.77,25
ITEM07493,ORD01246,PROD0473,3,3441.14,25
ITEM07494,ORD01618,PROD0372,4,7076.88,25
ITEM07495,ORD00571,PROD0489,4,7797.09,0
ITEM07496,ORD00241,PROD0346,1,3550.78,10
ITEM07497,ORD02517,PROD0022,2,2044.23,0
ITEM07498,ORD02507,PROD0305,4,6121.94,5
ITEM07499,ORD00481,PROD0319,4,5146.27,15
ITEM07500,ORD00401,PROD0385,3,1879.37,15
ITEM07501,ORD00901,PROD0013,3,1750.14,10
ITEM07502,ORD00676,PROD0557,5,150.55,15
ITEM07503,ORD02906,PROD0541,1,5134.32,15
ITEM07504,ORD00611,PROD0593,2,639.92,20
ITEM07505,ORD02660,PROD0387,1,2910.19,0
ITEM07506,ORD01962,PROD0115,1,3539.87,0
ITEM07507,ORD01628,PROD0056,2,3552.7,15
ITEM07508,ORD00237,PROD0340,5,610.04,0
ITEM07510,ORD01923,PROD0454,5,3531.32,5
ITEM07511,ORD00426,PROD0590,3,3387.41,0
ITEM07512,ORD02326,PROD0397,1,4463.61,10
ITEM07513,ORD02523,PROD0431,1,6924.53,5
ITEM07515,ORD02008,PROD0555,5,2591.12,15
ITEM07517,ORD00628,PROD0263,2,3723.86,20
ITEM07518,ORD01652,PROD0544,4,4372.45,15
ITEM07519,ORD00725,PROD0458,3,7376.68,5
ITEM07520,ORD02851,PROD0240,1,7000.76,0
ITEM07521,ORD02335,PROD0451,1,7210.15,10
ITEM07522,ORD02000,PROD0341,5,7905.72,0
ITEM07523,ORD00474,PROD0200,2,3169.46,5
ITEM07524,ORD02978,PROD0090,1,6707.03,15
ITEM07525,ORD01828,PROD0535,1,2324.63,20
ITEM07526,ORD00653,PROD0548,2,7587.47,15
ITEM07527,ORD01264,PROD0122,2,3677.64,15
ITEM07528,ORD01336,PROD0058,5,2336.66,25
ITEM07529,ORD00687,PROD0222,1,3083.55,20
ITEM07532,ORD02100,PROD0077,2,3142.48,20
ITEM07533,ORD00096,PROD0027,3,7236.23,20
ITEM07535,ORD02452,PROD0269,1,6194.4,25
ITEM07537,ORD02525,PROD0262,2,4031.93,20
ITEM07538,ORD00382,PROD0075,5,7822.58,5
ITEM07539,ORD01778,PROD0548,5,576.63,20
ITEM07540,ORD02051,PROD0437,1,5177.86,20
ITEM07541,ORD00298,PROD0299,3,6902.06,15
ITEM07542,ORD02617,PROD0437,4,903.73,15
ITEM07543,ORD01912,PROD0156,5,2334.7,0
ITEM07544,ORD01677,PROD0481,1,4523.39,0
ITEM07545,ORD01403,PROD0532,3,4501.81,10
ITEM07546,ORD02779,PROD0012,3,5041.15,15
ITEM07547,ORD01985,PROD0331,4,1536.62,0
ITEM07548,ORD00138,PROD0237,1,1698.77,10
ITEM07549,ORD00265,PROD0533,4,875.06,10
ITEM07550,ORD02415,PROD0572,5,3566.35,5
ITEM07551,ORD02811,PROD0318,5,2534.43,15
ITEM07552,ORD01718,PROD0271,1,4938.67,20
ITEM07553,ORD01419,PROD0519,2,1572.03,10
ITEM07554,ORD00309,PROD0587,1,799.59,5
ITEM07555,ORD01653,PROD0238,2,2209.51,20
ITEM07556,ORD00549,PROD0149,4,7366.85,15
ITEM07557,ORD02857,PROD0485,1,4322.3,20
ITEM07558,ORD01254,PROD0170,4,4123.31,5
ITEM07560,ORD01140,PROD0263,5,6334.54,0
ITEM07561,ORD00988,PROD0536,1,1069.93,10
ITEM07562,ORD02655,PROD0348,4,3332.39,10
ITEM07563,ORD00409,PROD0380,1,1804.16,20
ITEM07564,ORD01485,PROD0378,2,1383.19,5
ITEM07565,ORD01928,PROD0371,1,4108.29,5
ITEM07566,ORD02498,PROD0507,2,1071.64,10
ITEM07567,ORD00684,PROD0328,2,5499.21,25
ITEM07568,ORD00903,PROD0151,3,1992.61,25
ITEM07569,ORD00593,PROD0099,2,4616.17,25
ITEM07570,ORD01977,PROD0590,4,2708.28,15
ITEM07571,ORD00680,PROD0565,1,4003.03,5
ITEM07572,ORD01532,PROD0020,1,3449.49,10
ITEM07573,ORD02830,PROD0334,3,5805.39,0
ITEM07574,ORD01249,PROD0531,2,4962.84,10
ITEM07575,ORD00171,PROD0488,5,1400.0,15
ITEM07576,ORD00767,PROD0375,3,4244.3,25
ITEM07577,ORD00737,PROD0591,2,6958.23,25
ITEM07578,ORD01851,PROD0024,4,7031.7,5
ITEM07580,ORD00892,PROD0390,1,4260.08,10
ITEM07581,ORD01443,PROD0552,2,6637.4,5
ITEM07582,ORD01713,PROD0148,2,7506.08,25
ITEM07583,ORD00339,PROD0419,4,3080.21,0
ITEM07584,ORD00261,PROD0087,3,1704.04,5
ITEM07585,ORD02605,PROD0461,1,7907.41,5
ITEM07586,ORD01232,PROD0098,3,7507.11,15
ITEM07587,ORD01953,PROD0346,4,6831.79,20
ITEM07588,ORD02087,PROD0432,2,5928.47,0
ITEM07589,ORD00969,PROD0451,5,4764.63,15
ITEM07590,ORD00033,PROD0538,1,6914.54,25
ITEM07591,ORD01364,PROD0255,5,1596.84,20
ITEM07592,ORD02256,PROD0078,2,5679.97,25
ITEM07593,ORD00914,PROD0400,3,3705.27,25
ITEM07594,ORD01490,PROD0200,4,6367.99,15
ITEM07595,ORD01106,PROD0296,3,1043.11,25
ITEM07596,ORD01343,PROD0393,2,7523.75,5
ITEM07597,ORD00050,PROD0555,2,6311.67,15
ITEM07598,ORD01051,PROD0276,2,4766.48,25
ITEM07599,ORD01584,PROD0125,2,4214.78,15
ITEM07600,ORD00308,PROD0573,4,498.26,25
ITEM07601,ORD01772,PROD0584,5,6409.95,5
ITEM07603,ORD02696,PROD0542,2,4221.79,5
ITEM07604,ORD02525,PROD0145,1,3141.9,20
ITEM07605,ORD02115,PROD0387,1,2553.11,5
ITEM07606,ORD01986,PROD0520,3,5653.62,0
ITEM07607,ORD00235,PROD0252,4,5259.79,25
ITEM07608,ORD00052,PROD0369,4,4848.2,25
ITEM07609,ORD02665,PROD0426,2,2630.43,0
ITEM07610,ORD02813,PROD0596,4,4965.98,0
ITEM07611,ORD00575,PROD0220,3,1469.67,20
ITEM07613,ORD02108,PROD0532,4,6135.83,20
ITEM07614,ORD00281,PROD0094,1,3764.06,10
ITEM07615,ORD02441,PROD0179,2,5676.32,0
ITEM07616,ORD01002,PROD0424,5,380.36,25
ITEM07617,ORD01367,PROD0572,5,2396.7,10
ITEM07618,ORD00858,PROD0500,2,6269.64,5
ITEM07619,ORD00712,PROD0442,4,7949.61,15
ITEM07620,ORD00871,PROD0573,2,6239.85,0
ITEM07621,ORD02930,PROD0078,5,580.35,10
ITEM07622,ORD00955,PROD0525,3,5632.66,0
ITEM07623,ORD02422,PROD0481,5,7753.23,10
ITEM07625,ORD00498,PROD0570,1,665.8,20
ITEM07626,ORD01936,PROD0286,4,1454.13,0
ITEM07627,ORD02923,PROD0234,1,1115.88,15
ITEM07628,ORD01462,PROD0452,3,3193.04,5
ITEM07629,ORD00235,PROD0135,2,989.07,0
ITEM07630,ORD02005,PROD0541,1,3665.0,0
ITEM07631,ORD01264,PROD0182,2,6969.0,15
ITEM07632,ORD01290,PROD0539,5,4478.54,0
ITEM07633,ORD02184,PROD0326,5,6523.49,0
ITEM07634,ORD01698,PROD0224,1,6877.73,0
ITEM07635,ORD01561,PROD0353,2,6944.12,5
ITEM07636,ORD01624,PROD0092,5,7122.31,0
ITEM07637,ORD00040,PROD0589,3,1918.19,0
ITEM07638,ORD00077,PROD0072,4,4875.44,5
ITEM07640,ORD00696,PROD0160,2,4414.27,0
ITEM07641,ORD00308,PROD0221,4,7646.67,5
ITEM07642,ORD00123,PROD0580,5,7118.11,0
ITEM07643,ORD02445,PROD0320,1,736.78,10
ITEM07644,ORD01590,PROD0397,1,6942.65,5
ITEM07645,ORD01651,PROD0037,4,4038.35,15
ITEM07646,ORD00642,PROD0038,3,3011.02,25
ITEM07647,ORD02921,PROD0586,5,206.53,25
ITEM07648,ORD00839,PROD0360,2,2041.67,5
ITEM07649,ORD01485,PROD0028,1,7644.54,25
ITEM07650,ORD00768,PROD0432,2,2704.85,0
ITEM07651,ORD00147,PROD0320,5,2286.03,0
ITEM07652,ORD01988,PROD0251,1,7046.11,10
ITEM07653,ORD02727,PROD0077,3,938.88,5
ITEM07654,ORD02694,PROD0129,1,4794.7,15
ITEM07655,ORD00832,PROD0057,5,6704.01,5
ITEM07657,ORD00826,PROD0347,5,5109.36,15
ITEM07658,ORD01700,PROD0346,2,2006.54,0
ITEM07659,ORD00911,PROD0394,2,5338.34,20
ITEM07660,ORD01483,PROD0493,3,1724.81,20
ITEM07661,ORD00415,PROD0328,5,302.55,0
ITEM07662,ORD00114,PROD0566,3,950.48,5
ITEM07663,ORD02793,PROD0387,4,2980.55,0
ITEM07664,ORD02922,PROD0318,4,4228.19,25
ITEM07665,ORD00497,PROD0275,4,2997.38,0
ITEM07666,ORD00923,PROD0592,3,6183.02,10
ITEM07667,ORD01478,PROD0524,3,3199.8,25
ITEM07668,ORD01178,PROD0166,1,916.79,0
ITEM07669,ORD02645,PROD0022,2,1826.83,0
ITEM07670,ORD00389,PROD0385,3,975.51,20
ITEM07671,ORD02243,PROD0008,4,5991.42,20
ITEM07672,ORD00460,PROD0499,3,403.9,10
ITEM07673,ORD00492,PROD0593,2,3210.58,15
ITEM07674,ORD01939,PROD0363,1,2352.43,0
ITEM07675,ORD01604,PROD0164,2,5438.07,20
ITEM07677,ORD01767,PROD0355,4,4372.76,25
ITEM07678,ORD02607,PROD0572,4,6308.98,5
ITEM07679,ORD00042,PROD0146,1,2168.17,20
ITEM07680,ORD01992,PROD0083,1,6652.98,15
ITEM07681,ORD02760,PROD0348,2,2381.8,15
ITEM07682,ORD01210,PROD0091,3,2438.04,5
ITEM07683,ORD02960,PROD0481,1,5536.89,20
ITEM07684,ORD01794,PROD0303,3,1860.38,10
ITEM07685,ORD01489,PROD0595,3,2937.77,20
ITEM07686,ORD00209,PROD0051,2,5080.82,0
ITEM07687,ORD01748,PROD0597,3,2544.33,5
ITEM07689,ORD02818,PROD0143,5,2145.52,15
ITEM07690,ORD02578,PROD0096,1,7638.39,20
ITEM07691,ORD00102,PROD0580,5,7532.23,10
ITEM07692,ORD01325,PROD0059,5,1063.96,25
ITEM07693,ORD01764,PROD0305,4,473.46,5
ITEM07694,ORD01714,PROD0007,4,2470.47,15
ITEM07695,ORD00243,PROD0439,1,1464.16,10
ITEM07696,ORD00696,PROD0344,3,7278.32,5
ITEM07698,ORD01844,PROD0432,2,7952.55,20
ITEM07699,ORD00116,PROD0590,3,2498.47,0
ITEM07700,ORD02015,PROD0379,3,5479.89,0
ITEM07701,ORD01591,PROD0254,4,4970.37,10
ITEM07702,ORD02251,PROD0275,5,1443.08,0
ITEM07703,ORD01826,PROD0193,5,1752.7,20
ITEM07704,ORD01664,PROD0106,1,6122.6,20
ITEM07705,ORD00671,PROD0600,4,5266.03,10
ITEM07706,ORD01778,PROD0112,2,6525.66,15
ITEM07707,ORD01167,PROD0396,3,5808.69,15
ITEM07708,ORD01541,PROD0266,4,4506.78,10
ITEM07709,ORD01567,PROD0174,3,7206.84,20
ITEM07710,ORD01072,PROD0362,1,5995.73,0
ITEM07712,ORD02378,PROD0579,2,2946.03,0
ITEM07713,ORD02377,PROD0593,2,4189.94,0
ITEM07714,ORD00034,PROD0148,5,2853.16,10
ITEM07715,ORD00439,PROD0257,2,4300.39,5
ITEM07716,ORD01321,PROD0342,2,237.97,5
ITEM07718,ORD00483,PROD0550,1,6909.63,20
ITEM07719,ORD02168,PROD0037,3,1607.56,5
ITEM07720,ORD02477,PROD0044,3,1678.88,15
ITEM07721,ORD02003,PROD0225,1,5911.52,20
ITEM07722,ORD00922,PROD0055,2,4561.8,20
ITEM07723,ORD01186,PROD0020,1,5940.33,25
ITEM07724,ORD01945,PROD0476,4,4800.9,25
ITEM07725,ORD02821,PROD0067,5,6940.77,0
ITEM07726,ORD00072,PROD0337,1,6780.1,0
ITEM07727,ORD02371,PROD0470,1,4874.73,15
ITEM07729,ORD00101,PROD0447,5,7558.04,0
ITEM07730,ORD01268,PROD0254,5,3718.59,15
ITEM07731,ORD01929,PROD0213,5,5201.6,5
ITEM07732,ORD00477,PROD0326,3,3393.24,15
ITEM07733,ORD02492,PROD0323,5,7330.37,20
ITEM07734,ORD00670,PROD0577,4,1563.44,15
ITEM07735,ORD00929,PROD0169,4,1864.75,10
ITEM07736,ORD00936,PROD0501,1,1646.64,25
ITEM07737,ORD02523,PROD0081,5,5384.19,0
ITEM07738,ORD01338,PROD0419,4,6153.6,25
ITEM07739,ORD00448,PROD0272,1,5529.04,10
ITEM07740,ORD00784,PROD0022,4,3267.83,25
ITEM07741,ORD00945,PROD0154,5,6274.35,15
ITEM07742,ORD01576,PROD0561,1,5181.38,25
ITEM07743,ORD01768,PROD0035,3,6511.25,25
ITEM07744,ORD00356,PROD0598,1,3845.71,0
ITEM07745,ORD00656,PROD0275,2,6945.73,15
ITEM07747,ORD01895,PROD0256,5,505.28,5
ITEM07748,ORD00309,PROD0539,3,1663.31,0
ITEM07749,ORD00772,PROD0353,4,5768.61,15
ITEM07751,ORD01176,PROD0473,4,7412.83,5
ITEM07752,ORD00104,PROD0456,2,2154.41,20
ITEM07753,ORD01973,PROD0235,3,2599.48,10
ITEM07755,ORD00795,PROD0066,1,6260.75,20
ITEM07756,ORD02187,PROD0335,5,1532.57,15
ITEM07757,ORD00948,PROD0485,1,258.28,25
ITEM07758,ORD02141,PROD0275,2,4458.23,0
ITEM07760,ORD02078,PROD0107,4,3082.15,15
ITEM07761,ORD00041,PROD0532,5,7748.63,25
ITEM07762,ORD01084,PROD0071,5,5517.73,0
ITEM07763,ORD02749,PROD0133,3,2382.01,15
ITEM07764,ORD02932,PROD0190,5,4285.84,5
ITEM07765,ORD01771,PROD0068,4,1761.02,25
ITEM07766,ORD01547,PROD0035,5,3741.47,15
ITEM07767,ORD00826,PROD0081,3,4577.2,25
ITEM07768,ORD00384,PROD0529,1,1641.38,5
ITEM07769,ORD00622,PROD0207,5,5993.74,0
ITEM07770,ORD01252,PROD0348,1,5251.98,0
ITEM07771,ORD02631,PROD0538,2,2325.9,0
ITEM07773,ORD01045,PROD0595,2,5844.03,5
ITEM07774,ORD02298,PROD0417,5,6507.64,5
ITEM07775,ORD00958,PROD0487,2,7121.21,5
ITEM07776,ORD02604,PROD0500,5,960.63,0
ITEM07777,ORD01491,PROD0354,2,5324.42,5
ITEM07778,ORD01496,PROD0516,5,2105.2,5
ITEM07779,ORD00362,PROD0205,4,3970.46,15
ITEM07781,ORD02974,PROD0485,5,3722.35,0
ITEM07782,ORD00633,PROD0524,4,2581.7,0
ITEM07783,ORD01934,PROD0164,4,7319.83,25
ITEM07784,ORD01028,PROD0544,5,707.0,10
ITEM07785,ORD02847,PROD0032,2,4763.13,15
ITEM07786,ORD01970,PROD0550,1,1513.03,20
ITEM07787,ORD02742,PROD0250,4,4935.23,5
ITEM07788,ORD02465,PROD0554,3,7259.8,20
ITEM07789,ORD00915,PROD0060,5,7158.17,5
ITEM07790,ORD01836,PROD0530,1,2300.07,20
ITEM07792,ORD02417,PROD0529,2,2057.33,5
ITEM07793,ORD00176,PROD0450,2,5113.86,20
ITEM07795,ORD00653,PROD0237,1,6568.15,15
ITEM07797,ORD01145,PROD0395,4,443.64,0
ITEM07798,ORD01135,PROD0080,2,4556.67,0
ITEM07799,ORD01046,PROD0302,4,975.77,5
ITEM07800,ORD00153,PROD0576,2,6094.66,5
ITEM07801,ORD01168,PROD0562,4,2564.43,10
ITEM07802,ORD01650,PROD0191,2,6557.79,20
ITEM07803,ORD02649,PROD0570,4,5665.69,15
ITEM07804,ORD00907,PROD0134,4,3754.66,15
ITEM07805,ORD00104,PROD0426,2,4948.08,25
ITEM07806,ORD02813,PROD0340,1,5691.3,15
ITEM07807,ORD02283,PROD0583,5,536.51,10
ITEM07808,ORD01944,PROD0299,1,5629.6,20
ITEM07809,ORD02248,PROD0258,2,7670.63,15
ITEM07810,ORD01658,PROD0250,2,3883.67,10
ITEM07811,ORD01706,PROD0088,5,2288.02,5
ITEM07812,ORD01404,PROD0494,4,3931.03,15
ITEM07813,ORD02149,PROD0371,5,1234.05,20
ITEM07814,ORD01133,PROD0348,5,1984.65,0
ITEM07815,ORD02195,PROD0526,2,3602.52,10
ITEM07816,ORD02218,PROD0580,2,1642.36,20
ITEM07817,ORD01546,PROD0039,3,1174.64,10
ITEM07820,ORD02118,PROD0178,5,2763.0,20
ITEM07821,ORD02275,PROD0560,1,7318.14,0
ITEM07822,ORD02963,PROD0004,2,3589.54,15
ITEM07823,ORD00854,PROD0166,5,2440.26,5
ITEM07825,ORD00369,PROD0161,4,4945.93,20
ITEM07826,ORD00040,PROD0525,4,2652.77,0
ITEM07827,ORD00063,PROD0537,4,6247.09,0
ITEM07828,ORD02518,PROD0474,1,6953.01,25
ITEM07829,ORD02058,PROD0212,5,6357.02,25
ITEM07830,ORD00328,PROD0241,2,5036.48,0
ITEM07831,ORD00682,PROD0483,3,4766.22,5
ITEM07832,ORD01471,PROD0044,1,7115.7,15
ITEM07833,ORD01530,PROD0460,3,3014.37,15
ITEM07834,ORD01235,PROD0534,4,1815.68,5
ITEM07835,ORD02275,PROD0073,1,5531.07,25
ITEM07836,ORD02030,PROD0004,3,3245.21,10
ITEM07838,ORD01163,PROD0119,1,4642.12,0
ITEM07839,ORD00118,PROD0442,4,6650.18,15
ITEM07840,ORD02761,PROD0069,3,1670.38,0
ITEM07841,ORD01805,PROD0388,4,313.65,25
ITEM07842,ORD00674,PROD0301,3,5594.91,15
ITEM07843,ORD02461,PROD0475,5,867.51,0
ITEM07845,ORD02539,PROD0463,3,3746.64,10
ITEM07846,ORD01077,PROD0403,1,3168.37,5
ITEM07847,ORD01100,PROD0185,4,317.97,5
ITEM07848,ORD00965,PROD0538,5,1385.6,25
ITEM07849,ORD01271,PROD0446,5,3292.01,25
ITEM07850,ORD00206,PROD0560,1,4184.06,10
ITEM07851,ORD02120,PROD0570,1,2414.31,10
ITEM07852,ORD02620,PROD0021,2,3439.43,5
ITEM07853,ORD01253,PROD0540,4,2191.79,0
ITEM07854,ORD00566,PROD0400,1,7276.42,5
ITEM07855,ORD01844,PROD0058,2,1391.6,25
ITEM07857,ORD01193,PROD0302,2,7558.46,0
ITEM07858,ORD02812,PROD0168,1,6359.98,10
ITEM07859,ORD02921,PROD0332,3,6676.48,20
ITEM07860,ORD02502,PROD0032,1,3882.38,10
ITEM07861,ORD01643,PROD0397,5,3958.14,5
ITEM07862,ORD00236,PROD0391,2,7538.03,10
ITEM07863,ORD01830,PROD0540,2,3620.17,0
ITEM07864,ORD02652,PROD0380,1,7724.57,0
ITEM07865,ORD01167,PROD0102,2,3281.64,15
ITEM07866,ORD01980,PROD0389,4,4908.72,20
ITEM07867,ORD02689,PROD0207,2,5798.18,150
ITEM07869,ORD02414,PROD0432,4,2611.82,15
ITEM07870,ORD02387,PROD0122,2,386.35,20
ITEM07871,ORD01253,PROD0343,3,5409.63,5
ITEM07872,ORD02205,PROD0285,3,1746.51,25
ITEM07873,ORD02165,PROD0142,4,6747.57,15
ITEM07874,ORD01654,PROD0586,3,7654.29,5
ITEM07875,ORD02766,PROD0398,4,3972.2,20
ITEM07876,ORD02134,PROD0437,5,4894.03,20
ITEM07877,ORD01601,PROD0009,5,6163.18,20
ITEM07878,ORD01737,PROD0238,5,7316.36,10
ITEM07879,ORD00501,PROD0553,2,2689.88,0
ITEM07880,ORD02969,PROD0293,5,565.57,10
ITEM07881,ORD01193,PROD0267,4,2338.87,15
ITEM07882,ORD00219,PROD0464,2,2994.06,10
ITEM07883,ORD01408,PROD0155,4,4551.65,0
ITEM07884,ORD00250,PROD0343,3,3761.53,25
ITEM07885,ORD00669,PROD0563,4,2326.54,0
ITEM07886,ORD01870,PROD0326,1,6995.86,5
ITEM07887,ORD02503,PROD0127,3,3147.36,0
ITEM07888,ORD00980,PROD0460,5,1471.47,20
ITEM07889,ORD00127,PROD0234,3,3399.16,20
ITEM07890,ORD02496,PROD0118,1,4544.66,25
ITEM07891,ORD01525,PROD0548,4,3920.42,0
ITEM07892,ORD02948,PROD0481,3,380.81,5
ITEM07893,ORD02359,PROD0221,5,5079.19,10
ITEM07894,ORD01613,PROD0463,5,7453.08,15
ITEM07895,ORD02833,PROD0312,4,6543.61,0
ITEM07896,ORD01963,PROD0494,1,4222.37,5
ITEM07897,ORD01665,PROD0417,4,5918.35,20
ITEM07898,ORD01685,PROD0072,4,7230.99,5
ITEM07899,ORD02301,PROD0402,2,6360.3,0
ITEM07900,ORD00991,PROD0011,2,1267.95,15
ITEM07902,ORD00112,PROD0259,4,3262.58,10
ITEM07903,ORD02323,PROD0499,4,387.97,10
ITEM07904,ORD00922,PROD0404,3,2261.84,5
ITEM07905,ORD01052,PROD0577,3,2405.02,5
ITEM07906,ORD00447,PROD0477,4,1487.54,20
ITEM07908,ORD02523,PROD0256,3,7355.42,5
ITEM07909,ORD02182,PROD0010,1,6350.37,20
ITEM07911,ORD01317,PROD0027,3,5118.93,15
ITEM07912,ORD02149,PROD0437,5,3437.31,0
ITEM07913,ORD00158,PROD0082,5,1479.85,5
ITEM07915,ORD00060,PROD0279,1,7433.64,25
ITEM07916,ORD01869,PROD0335,5,5562.66,25
ITEM07917,ORD00596,PROD0474,4,4210.57,0
ITEM07918,ORD02670,PROD0179,4,3675.16,25
ITEM07919,ORD02338,PROD0203,2,1925.67,10
ITEM07920,ORD01786,PROD0319,2,306.4,20
ITEM07921,ORD01097,PROD0263,3,3664.82,15
ITEM07922,ORD00344,PROD0425,2,7091.23,25
ITEM07923,ORD01491,PROD0055,4,2358.53,0
ITEM07924,ORD00876,PROD0080,5,2559.33,25
ITEM07925,ORD02665,PROD0499,2,5396.67,25
ITEM07927,ORD01754,PROD0379,3,2359.33,25
ITEM07928,ORD00261,PROD0131,1,1879.99,20
ITEM07929,ORD01149,PROD0422,4,5452.03,15
ITEM07930,ORD01067,PROD0310,1,747.59,20
ITEM07931,ORD02102,PROD0178,5,7200.74,0
ITEM07932,ORD01230,PROD0216,3,7859.33,10
ITEM07933,ORD02624,PROD0269,2,2841.38,25
ITEM07934,ORD01761,PROD0129,5,5396.56,15
ITEM07935,ORD02649,PROD0003,4,5594.48,20
ITEM07936,ORD00347,PROD0255,5,2377.24,25
ITEM07937,ORD01863,PROD0342,1,2072.18,10
ITEM07938,ORD00178,PROD0475,3,5004.74,20
ITEM07939,ORD01300,PROD0019,3,5635.6,20
ITEM07940,ORD00568,PROD0267,1,6101.97,25
ITEM07941,ORD01292,PROD0276,4,5742.47,0
ITEM07942,ORD00538,PROD0061,4,4992.05,25
ITEM07944,ORD01429,PROD0466,2,5167.54,5
ITEM07946,ORD02192,PROD0280,4,2578.6,20
ITEM07950,ORD01935,PROD0574,4,2057.05,10
ITEM07951,ORD02804,PROD0194,5,361.73,0
ITEM07953,ORD02551,PROD0163,4,1266.18,10
ITEM07954,ORD02791,PROD0374,3,5698.85,25
ITEM07955,ORD01568,PROD0152,5,2517.04,15
ITEM07956,ORD01522,PROD0394,3,5905.9,15
ITEM07958,ORD02378,PROD0297,2,712.38,20
ITEM07959,ORD02794,PROD0360,1,7773.08,20
ITEM07960,ORD02083,PROD0362,4,4443.52,20
ITEM07962,ORD01394,PROD0494,2,5849.43,150
ITEM07963,ORD00993,PROD0457,5,1708.83,25
ITEM07964,ORD00292,PROD0575,5,4565.27,10
ITEM07965,ORD02586,PROD0536,3,3323.07,25
ITEM07966,ORD02834,PROD0019,4,6066.43,10
ITEM07967,ORD01719,PROD0162,3,5479.48,15
ITEM07969,ORD01833,PROD0102,5,6486.78,20
ITEM07970,ORD01832,PROD0366,5,3698.19,10
ITEM07972,ORD00542,PROD0036,4,2830.0,25
ITEM07973,ORD00520,PROD0047,3,3293.05,20
ITEM07974,ORD00193,PROD0474,3,1784.03,0
ITEM07975,ORD02592,PROD0409,3,7368.82,10
ITEM07976,ORD01967,PROD0507,2,4968.94,0
ITEM07977,ORD00611,PROD0306,3,6623.85,10
ITEM07978,ORD00054,PROD0490,2,5138.29,20
ITEM07979,ORD01982,PROD0083,5,5273.87,25
ITEM07980,ORD02756,PROD0001,1,680.4,0
ITEM07981,ORD00803,PROD0408,4,7291.79,20
ITEM07982,ORD02790,PROD0074,4,5004.32,25
ITEM07983,ORD01035,PROD0129,4,798.05,25
ITEM07984,ORD01607,PROD0426,4,2305.51,0
ITEM07985,ORD00120,PROD0501,5,1876.02,5
ITEM07987,ORD02897,PROD0026,5,2096.53,25
ITEM07988,ORD00790,PROD0012,1,740.6,15
ITEM07989,ORD00328,PROD0538,2,1551.02,10
ITEM07990,ORD00649,PROD0583,1,616.41,15
ITEM07992,ORD02850,PROD0275,2,7602.8,20
ITEM07993,ORD01548,PROD0025,3,1314.68,25
ITEM07994,ORD00964,PROD0099,4,4002.27,5
ITEM07995,ORD00536,PROD0308,4,6718.69,10
ITEM07996,ORD01151,PROD0486,1,449.37,0
ITEM07997,ORD01612,PROD0063,4,3715.64,25
ITEM07998,ORD00971,PROD0504,4,4297.65,20
ITEM07999,ORD00674,PROD0075,3,1109.65,0
ITEM08000,ORD00162,PROD0062,4,1413.39,20
ITEM08002,ORD02950,PROD0048,1,5294.12,15
ITEM08003,ORD00250,PROD0354,4,2280.68,25
ITEM08004,ORD02778,PROD0439,3,4383.92,10
ITEM08005,ORD01862,PROD0374,4,4801.64,5
ITEM08006,ORD02997,PROD0231,4,5083.19,25
ITEM08007,ORD01312,PROD0287,4,7463.58,0
